stamp, T00, T01, T02, T03, T10, T11, T12, T13, T20, T21, T22, T23
1714573835.789071798, -0.821, -0.512, 0.254, -100.488, 0.520, -0.853, -0.040, 27.123, 0.237, 0.099, 0.966, 10.322
1714573836.988975286, -0.806, -0.531, 0.263, -100.785, 0.540, -0.841, -0.044, 27.342, 0.245, 0.107, 0.964, 10.438
1714573837.888902664, -0.809, -0.518, 0.279, -101.050, 0.542, -0.841, 0.009, 27.574, 0.230, 0.158, 0.960, 10.488
1714573838.688838243, -0.813, -0.539, 0.222, -101.300, 0.553, -0.833, 0.001, 27.771, 0.185, 0.124, 0.975, 10.519
1714573839.788749695, -0.839, -0.506, 0.202, -101.673, 0.518, -0.856, 0.007, 28.001, 0.169, 0.110, 0.979, 10.574
1714573840.788669109, -0.915, -0.325, 0.238, -101.938, 0.328, -0.944, -0.026, 28.018, 0.233, 0.055, 0.971, 10.589
1714573841.988572598, -0.938, -0.194, 0.289, -102.251, 0.194, -0.981, -0.027, 28.137, 0.289, 0.030, 0.957, 10.710
1714573842.888499975, -0.963, -0.182, 0.198, -102.669, 0.201, -0.976, 0.080, 28.331, 0.178, 0.117, 0.977, 10.711
1714573843.788427591, -0.962, -0.144, 0.231, -102.961, 0.200, -0.950, 0.239, 28.554, 0.185, 0.276, 0.943, 10.721
1714573844.888338804, -0.980, -0.185, 0.069, -103.460, 0.197, -0.943, 0.268, 28.648, 0.015, 0.276, 0.961, 10.701
1714573845.888258457, -0.982, -0.190, 0.012, -103.873, 0.185, -0.934, 0.305, 28.805, -0.047, 0.302, 0.952, 10.689
1714573846.788185835, -0.982, -0.189, -0.021, -104.222, 0.177, -0.950, 0.258, 28.849, -0.069, 0.250, 0.966, 10.632
1714573847.788105249, -0.979, -0.200, 0.042, -104.558, 0.204, -0.958, 0.204, 28.899, -0.000, 0.208, 0.978, 10.624
1714573848.788024902, -0.979, -0.204, 0.013, -104.972, 0.204, -0.966, 0.161, 28.773, -0.020, 0.161, 0.987, 10.606
1714573849.787944317, -0.974, -0.212, 0.078, -105.249, 0.219, -0.971, 0.093, 28.969, 0.056, 0.108, 0.993, 10.649
1714573850.787863731, -0.987, -0.074, 0.144, -105.566, 0.089, -0.991, 0.097, 29.032, 0.136, 0.108, 0.985, 10.678
1714573851.787783146, -0.982, 0.052, 0.179, -105.881, -0.042, -0.998, 0.056, 28.992, 0.181, 0.047, 0.982, 10.741
1714573852.687710762, -0.968, 0.177, 0.178, -106.184, -0.174, -0.984, 0.035, 28.941, 0.181, 0.003, 0.983, 10.793
1714573853.787622213, -0.911, 0.354, 0.210, -106.470, -0.349, -0.935, 0.061, 28.830, 0.218, -0.017, 0.976, 10.852
1714573854.787541628, -0.898, 0.356, 0.257, -106.799, -0.348, -0.934, 0.078, 28.739, 0.268, -0.019, 0.963, 10.922
1714573855.787461042, -0.883, 0.348, 0.314, -107.099, -0.346, -0.936, 0.066, 28.602, 0.317, -0.050, 0.947, 11.014
1714573856.987364292, -0.916, 0.377, 0.135, -107.647, -0.362, -0.924, 0.119, 28.488, 0.170, 0.060, 0.984, 11.080
1714573857.987283707, -0.905, 0.425, 0.008, -108.061, -0.423, -0.903, 0.078, 28.297, 0.040, 0.067, 0.997, 11.091
1714573858.787219286, -0.861, 0.508, -0.028, -108.377, -0.508, -0.860, 0.051, 28.147, 0.002, 0.059, 0.998, 11.102
1714573859.787138939, -0.816, 0.577, 0.009, -108.668, -0.577, -0.816, 0.009, 27.904, 0.013, 0.002, 1.000, 11.082
1714573860.887050152, -0.641, 0.766, 0.053, -108.865, -0.767, -0.641, -0.017, 27.601, 0.021, -0.052, 0.998, 11.085
1714573862.186945677, -0.345, 0.938, 0.037, -109.072, -0.937, -0.342, -0.067, 27.174, -0.050, -0.057, 0.997, 11.073
1714573863.086873055, -0.273, 0.961, 0.046, -109.219, -0.962, -0.272, -0.042, 26.897, -0.027, -0.056, 0.998, 11.057
1714573864.186784506, -0.338, 0.940, 0.037, -109.537, -0.938, -0.334, -0.088, 25.886, -0.071, -0.065, 0.995, 10.946
1714573865.286695957, -0.460, 0.886, 0.061, -110.023, -0.888, -0.460, -0.012, 25.058, 0.018, -0.059, 0.998, 11.054
1714573866.186623335, -0.441, 0.896, 0.045, -110.389, -0.897, -0.441, -0.030, 24.271, -0.007, -0.054, 0.999, 10.930
1714573867.086550951, -0.244, 0.969, 0.025, -110.629, -0.970, -0.244, -0.023, 23.570, -0.016, -0.030, 0.999, 10.908
1714573867.786494493, -0.202, 0.979, 0.011, -110.792, -0.978, -0.203, 0.046, 23.076, 0.047, -0.001, 0.999, 10.952
1714573868.786413908, -0.336, 0.941, 0.032, -111.114, -0.934, -0.337, 0.115, 22.259, 0.119, 0.008, 0.993, 10.960
1714573870.586268902, -0.670, 0.739, 0.067, -111.897, -0.733, -0.673, 0.097, 21.046, 0.117, 0.016, 0.993, 11.025
1714573871.986156225, -0.917, 0.376, 0.137, -112.727, -0.372, -0.927, 0.051, 20.553, 0.146, -0.004, 0.989, 11.139
1714573872.886083841, -0.984, 0.119, 0.131, -113.438, -0.112, -0.992, 0.053, 20.477, 0.137, 0.038, 0.990, 11.209
1714573873.786011219, -0.991, -0.106, 0.086, -114.183, 0.103, -0.994, -0.032, 20.455, 0.089, -0.022, 0.996, 11.269
1714573874.585946798, -0.974, -0.099, 0.206, -114.811, 0.101, -0.995, -0.001, 20.526, 0.205, 0.020, 0.979, 11.403
1714573875.785850286, -0.965, -0.096, 0.243, -115.914, 0.116, -0.991, 0.068, 20.715, 0.235, 0.093, 0.968, 11.535
1714573876.685777664, -0.974, -0.104, 0.203, -116.789, 0.118, -0.991, 0.062, 20.849, 0.195, 0.085, 0.977, 11.674
1714573877.785689116, -0.980, 0.040, 0.193, -117.731, -0.026, -0.997, 0.076, 20.884, 0.196, 0.070, 0.978, 11.789
1714573878.685616493, -0.955, 0.267, 0.133, -118.403, -0.262, -0.964, 0.054, 20.736, 0.143, 0.017, 0.990, 11.909
1714573879.985512018, -0.970, 0.159, 0.181, -119.043, -0.149, -0.986, 0.068, 20.637, 0.189, 0.039, 0.981, 12.055
1714573880.885439396, -0.977, -0.046, 0.206, -119.301, 0.050, -0.999, 0.015, 20.677, 0.205, 0.025, 0.978, 12.044
1714573881.685374975, -0.942, -0.222, 0.253, -119.483, 0.225, -0.974, -0.016, 20.702, 0.250, 0.042, 0.967, 12.082
1714573882.585302591, -0.890, -0.385, 0.246, -119.739, 0.389, -0.921, -0.033, 20.835, 0.239, 0.067, 0.969, 12.161
1714573883.485229969, -0.887, -0.391, 0.245, -120.025, 0.404, -0.915, 0.003, 20.992, 0.223, 0.102, 0.969, 12.246
1714573884.385157585, -0.874, -0.384, 0.298, -120.246, 0.400, -0.916, -0.005, 21.095, 0.275, 0.115, 0.955, 12.290
1714573885.485068798, -0.918, -0.294, 0.266, -120.658, 0.297, -0.954, -0.029, 21.160, 0.262, 0.053, 0.964, 12.340
1714573886.384996414, -0.925, -0.279, 0.260, -120.924, 0.270, -0.960, -0.070, 21.228, 0.269, 0.006, 0.963, 12.526
1714573887.284924030, -0.933, -0.262, 0.245, -121.292, 0.267, -0.964, -0.012, 21.392, 0.239, 0.055, 0.969, 12.541
1714573888.184851408, -0.930, -0.267, 0.251, -121.618, 0.277, -0.961, 0.004, 21.498, 0.240, 0.074, 0.968, 12.611
1714573889.284762859, -0.922, -0.272, 0.275, -121.987, 0.284, -0.959, 0.004, 21.615, 0.262, 0.082, 0.962, 12.641
1714573890.284682512, -0.979, -0.093, 0.179, -122.353, 0.091, -0.996, -0.019, 21.591, 0.180, -0.003, 0.984, 12.738
1714573891.184609890, -0.982, 0.022, 0.189, -122.627, -0.032, -0.998, -0.051, 21.556, 0.188, -0.057, 0.981, 12.758
1714573892.084537506, -0.980, 0.021, 0.200, -123.001, -0.037, -0.996, -0.081, 21.519, 0.197, -0.087, 0.977, 12.806
1714573893.084456921, -0.984, 0.044, 0.174, -123.359, -0.060, -0.995, -0.086, 21.534, 0.169, -0.095, 0.981, 12.887
1714573894.084376335, -0.989, 0.025, 0.147, -123.764, -0.040, -0.994, -0.098, 21.486, 0.143, -0.103, 0.984, 12.931
1714573895.284279585, -0.992, -0.084, 0.095, -124.233, 0.074, -0.992, -0.104, 21.524, 0.103, -0.096, 0.990, 12.903
1714573896.284198999, -0.987, -0.095, 0.129, -124.538, 0.076, -0.987, -0.141, 21.444, 0.141, -0.129, 0.982, 12.998
1714573897.084134817, -0.979, -0.084, 0.185, -124.792, 0.056, -0.987, -0.151, 21.464, 0.196, -0.137, 0.971, 13.020
1714573897.984062195, -0.930, -0.169, 0.327, -124.935, 0.119, -0.979, -0.167, 21.511, 0.348, -0.116, 0.930, 13.137
1714573899.183965683, -0.957, -0.236, 0.167, -125.514, 0.247, -0.968, 0.043, 21.822, 0.152, 0.082, 0.985, 13.147
1714573900.283876896, -0.977, -0.214, 0.016, -125.999, 0.213, -0.976, -0.055, 21.815, 0.028, -0.050, 0.998, 13.156
1714573901.683764219, -0.945, -0.319, 0.076, -126.493, 0.307, -0.942, -0.133, 21.914, 0.114, -0.102, 0.988, 13.167
1714573902.783675671, -0.880, -0.465, 0.095, -126.822, 0.448, -0.880, -0.160, 22.081, 0.157, -0.098, 0.983, 13.213
1714573903.683603048, -0.771, -0.636, 0.046, -127.099, 0.617, -0.762, -0.199, 22.190, 0.161, -0.125, 0.979, 13.279
1714573904.483538628, -0.671, -0.738, 0.073, -127.228, 0.724, -0.673, -0.152, 22.449, 0.162, -0.049, 0.986, 13.286
1714573905.283474207, -0.585, -0.809, 0.050, -127.424, 0.801, -0.587, -0.120, 22.732, 0.127, -0.030, 0.991, 13.272
1714573906.083409786, -0.570, -0.821, 0.029, -127.566, 0.822, -0.569, 0.028, 23.040, -0.006, 0.039, 0.999, 13.220
1714573907.383305073, -0.695, -0.711, 0.111, -127.841, 0.717, -0.697, 0.023, 23.391, 0.061, 0.096, 0.994, 13.312
1714573908.383224487, -0.711, -0.677, 0.192, -128.060, 0.687, -0.727, -0.020, 23.620, 0.153, 0.118, 0.981, 13.394
1714573908.483216524, -0.712, -0.673, 0.198, -128.089, 0.682, -0.731, -0.032, 23.644, 0.166, 0.112, 0.980, 13.353
1714573908.583208561, -0.712, -0.673, 0.198, -128.121, 0.680, -0.732, -0.043, 23.657, 0.174, 0.104, 0.979, 13.358
1714573908.683200359, -0.719, -0.667, 0.194, -128.154, 0.673, -0.738, -0.047, 23.667, 0.175, 0.097, 0.980, 13.346
1714573912.882862091, -0.946, -0.098, 0.308, -129.195, 0.114, -0.993, 0.033, 24.271, 0.303, 0.066, 0.951, 13.605
1714573913.882781506, -0.922, 0.067, 0.382, -129.464, -0.038, -0.996, 0.084, 24.291, 0.386, 0.063, 0.920, 13.668
1714573915.182676792, -0.923, 0.085, 0.375, -129.921, -0.043, -0.992, 0.119, 24.313, 0.382, 0.094, 0.919, 13.815
1714573916.282588243, -0.949, 0.099, 0.298, -130.362, -0.040, -0.979, 0.198, 24.387, 0.312, 0.176, 0.934, 13.880
1714573917.582483530, -0.971, 0.060, 0.230, -130.829, -0.006, -0.973, 0.231, 24.440, 0.237, 0.223, 0.945, 14.011
1714573918.782387018, -0.984, 0.013, 0.177, -131.316, 0.035, -0.963, 0.266, 24.501, 0.174, 0.268, 0.948, 14.071
1714573920.282266140, -0.987, -0.072, 0.143, -131.872, 0.099, -0.976, 0.194, 24.508, 0.125, 0.206, 0.971, 14.151
1714573921.582161427, -0.955, -0.248, 0.161, -132.261, 0.271, -0.953, 0.138, 24.602, 0.119, 0.176, 0.977, 14.175
1714573922.682072878, -0.855, -0.491, 0.165, -132.565, 0.502, -0.864, 0.031, 24.667, 0.127, 0.110, 0.986, 14.234
1714573923.881976128, -0.670, -0.714, 0.203, -132.767, 0.715, -0.695, -0.080, 24.796, 0.199, 0.091, 0.976, 14.559
1714573925.181871414, -0.270, -0.931, 0.246, -132.798, 0.909, -0.331, -0.254, 25.070, 0.318, 0.154, 0.935, 14.365
1714573925.981806993, -0.213, -0.968, 0.136, -132.957, 0.942, -0.240, -0.235, 25.309, 0.260, 0.078, 0.963, 14.347
1714573926.081799030, -0.217, -0.971, 0.101, -133.006, 0.948, -0.234, -0.213, 25.386, 0.231, 0.050, 0.972, 14.332
1714573927.781661987, -0.219, -0.966, 0.137, -133.094, 0.900, -0.254, -0.355, 25.844, 0.378, 0.046, 0.925, 14.543
1714573929.081557512, -0.131, -0.958, 0.256, -133.066, 0.792, -0.256, -0.555, 26.006, 0.597, 0.130, 0.792, 14.610
1714573930.381452799, -0.208, -0.934, 0.291, -133.119, 0.890, -0.304, -0.340, 26.622, 0.406, 0.189, 0.894, 14.808
1714573931.381372213, -0.255, -0.917, 0.307, -133.254, 0.891, -0.346, -0.295, 26.982, 0.377, 0.199, 0.905, 14.926
1714573932.381291628, -0.261, -0.939, 0.223, -133.415, 0.911, -0.315, -0.264, 27.356, 0.319, 0.134, 0.938, 15.067
1714573933.781178951, -0.292, -0.941, 0.171, -133.569, 0.951, -0.305, -0.051, 28.044, 0.100, 0.147, 0.984, 15.145
1714573935.081073999, -0.288, -0.949, 0.128, -133.753, 0.957, -0.291, -0.001, 28.567, 0.038, 0.122, 0.992, 15.152
1714573936.280977488, -0.290, -0.957, 0.011, -134.007, 0.952, -0.288, 0.108, 29.113, -0.100, 0.041, 0.994, 15.106
1714573937.580872774, -0.201, -0.979, -0.015, -134.338, 0.977, -0.202, 0.074, 29.454, -0.076, 0.000, 0.997, 15.137
1714573938.880768061, -0.082, -0.997, 0.010, -134.153, 0.995, -0.081, 0.052, 30.027, -0.051, 0.014, 0.999, 15.049
1714573939.880687714, -0.243, -0.970, 0.004, -134.222, 0.967, -0.242, 0.079, 30.358, -0.075, 0.023, 0.997, 14.941
1714573941.280574799, -0.467, -0.884, 0.023, -134.475, 0.883, -0.468, -0.029, 30.929, 0.036, 0.007, 0.999, 14.902
1714573942.380486250, -0.673, -0.734, 0.096, -135.077, 0.730, -0.679, -0.077, 31.578, 0.122, 0.019, 0.992, 15.079
1714573943.380405664, -0.859, -0.492, 0.142, -135.650, 0.478, -0.870, -0.122, 31.888, 0.184, -0.037, 0.982, 15.214
1714573944.480317116, -0.965, -0.180, 0.190, -136.336, 0.157, -0.979, -0.132, 32.092, 0.210, -0.098, 0.973, 15.329
1714573945.380244493, -0.976, 0.111, 0.187, -137.010, -0.129, -0.988, -0.089, 32.052, 0.175, -0.111, 0.978, 15.426
1714573946.380163908, -0.893, 0.410, 0.186, -137.731, -0.424, -0.905, -0.038, 31.854, 0.153, -0.113, 0.982, 15.539
1714573948.080027103, -0.733, 0.646, 0.211, -138.787, -0.670, -0.740, -0.061, 30.944, 0.116, -0.186, 0.976, 15.685
1714573949.279930592, -0.687, 0.727, 0.007, -139.503, -0.725, -0.685, -0.067, 30.368, -0.044, -0.051, 0.998, 15.736
1714573950.579825878, -0.522, 0.852, -0.028, -139.772, -0.848, -0.523, -0.091, 30.002, -0.092, -0.023, 0.995, 15.678
1714573951.879721165, -0.317, 0.947, -0.048, -139.994, -0.938, -0.321, -0.131, 29.540, -0.139, 0.004, 0.990, 15.610
1714573953.179616451, -0.236, 0.970, -0.056, -140.167, -0.961, -0.242, -0.135, 29.043, -0.145, 0.021, 0.989, 15.548
1714573954.379519701, -0.181, 0.981, -0.062, -140.199, -0.972, -0.188, -0.139, 28.676, -0.148, 0.035, 0.988, 15.521
1714573955.579423189, -0.199, 0.978, -0.065, -140.345, -0.969, -0.207, -0.139, 28.224, -0.149, 0.035, 0.988, 15.428
1714573957.179294109, -0.218, 0.975, -0.046, -140.514, -0.964, -0.222, -0.144, 27.596, -0.150, 0.013, 0.989, 15.324
1714573958.879157305, -0.256, 0.966, -0.043, -140.733, -0.964, -0.259, -0.068, 26.983, -0.077, 0.024, 0.997, 15.244
1714573960.179052591, -0.332, 0.943, -0.007, -140.898, -0.943, -0.332, -0.001, 26.620, -0.003, 0.006, 1.000, 15.188
1714573961.478947878, -0.361, 0.932, -0.005, -141.098, -0.930, -0.361, -0.064, 26.072, -0.061, -0.019, 0.998, 15.195
1714573962.778843164, -0.486, 0.874, -0.000, -141.338, -0.874, -0.486, -0.020, 25.685, -0.018, -0.009, 1.000, 15.162
1714573963.878754616, -0.619, 0.785, 0.028, -141.527, -0.785, -0.618, -0.035, 25.349, -0.010, -0.044, 0.999, 15.139
1714573965.178649902, -0.767, 0.635, 0.094, -141.876, -0.641, -0.764, -0.067, 25.054, 0.029, -0.112, 0.993, 15.095
1714573966.178569317, -0.858, 0.503, 0.100, -142.123, -0.512, -0.851, -0.114, 24.870, 0.028, -0.149, 0.988, 15.149
1714573967.078496933, -0.917, 0.389, 0.084, -142.401, -0.396, -0.913, -0.097, 24.779, 0.039, -0.123, 0.992, 15.195
1714573968.278400183, -0.957, 0.272, 0.102, -142.811, -0.281, -0.955, -0.093, 24.650, 0.072, -0.118, 0.990, 15.203
1714573969.678287506, -0.957, 0.291, -0.016, -143.361, -0.290, -0.956, -0.053, 24.516, -0.030, -0.046, 0.998, 15.201
1714573971.378150463, -0.916, 0.400, -0.001, -143.971, -0.399, -0.914, -0.074, 24.223, -0.030, -0.067, 0.997, 15.171
1714573972.478061914, -0.955, 0.295, 0.040, -144.311, -0.297, -0.953, -0.062, 24.124, 0.020, -0.071, 0.997, 15.174
1714573973.977941036, -0.790, 0.602, 0.117, -144.543, -0.610, -0.791, -0.051, 23.845, 0.061, -0.112, 0.992, 15.160
1714573975.277836323, -0.505, 0.855, 0.122, -144.712, -0.863, -0.503, -0.048, 23.554, 0.020, -0.130, 0.991, 15.196
1714573976.377747774, -0.234, 0.962, 0.138, -144.894, -0.972, -0.235, -0.012, 23.264, 0.020, -0.137, 0.990, 15.268
1714573977.877626896, 0.093, 0.991, 0.101, -144.992, -0.995, 0.090, 0.036, 22.841, 0.026, -0.104, 0.994, 15.140
1714573979.177522182, 0.401, 0.913, 0.070, -144.840, -0.914, 0.394, 0.097, 22.526, 0.061, -0.103, 0.993, 15.278
1714573980.277433634, 0.607, 0.792, 0.061, -144.625, -0.794, 0.602, 0.087, 22.248, 0.032, -0.101, 0.994, 15.232
1714573981.377345085, 0.651, 0.759, -0.004, -144.451, -0.755, 0.649, 0.090, 21.909, 0.071, -0.056, 0.996, 15.266
1714573982.677240372, 0.787, 0.616, -0.037, -144.134, -0.609, 0.785, 0.113, 21.701, 0.098, -0.067, 0.993, 15.282
1714573983.977135658, 0.856, 0.513, -0.064, -143.773, -0.502, 0.854, 0.133, 21.504, 0.123, -0.081, 0.989, 15.295
1714573985.377022982, 0.855, 0.517, -0.042, -143.330, -0.517, 0.856, 0.013, 21.052, 0.042, 0.010, 0.999, 15.343
1714573986.576926231, 0.862, 0.484, -0.150, -143.048, -0.486, 0.873, 0.027, 20.820, 0.144, 0.050, 0.988, 15.369
1714573987.576845884, 0.902, 0.431, -0.005, -142.583, -0.431, 0.902, -0.013, 20.641, -0.001, 0.014, 1.000, 15.335
1714573988.776749134, 0.928, 0.368, -0.058, -142.247, -0.366, 0.929, 0.046, 20.495, 0.071, -0.021, 0.997, 15.341
1714573990.176636457, 0.911, 0.355, -0.212, -141.938, -0.343, 0.935, 0.094, 20.377, 0.231, -0.013, 0.973, 15.389
1714573991.476531744, 0.943, 0.332, -0.007, -141.315, -0.329, 0.936, 0.125, 20.245, 0.048, -0.115, 0.992, 15.443
1714573992.676434994, 0.952, 0.304, -0.043, -140.935, -0.298, 0.948, 0.111, 20.121, 0.075, -0.093, 0.993, 15.451
1714573993.876338482, 0.976, 0.216, -0.007, -140.467, -0.216, 0.970, -0.110, 19.826, -0.017, 0.109, 0.994, 15.377
1714573995.076241732, 0.981, 0.165, 0.102, -139.993, -0.166, 0.986, 0.003, 19.891, -0.100, -0.020, 0.995, 15.332
1714573996.276144981, 0.981, 0.179, -0.073, -139.709, -0.183, 0.982, -0.049, 19.706, 0.063, 0.061, 0.996, 15.332
1714573997.476048470, 0.979, 0.205, -0.015, -139.209, -0.205, 0.979, 0.007, 19.653, 0.016, -0.004, 1.000, 15.315
1714573999.075919628, 0.977, 0.199, 0.080, -138.538, -0.200, 0.980, -0.001, 19.529, -0.079, -0.015, 0.997, 15.268
1714574000.975766420, 0.984, 0.170, 0.046, -137.893, -0.173, 0.983, 0.062, 19.476, -0.035, -0.069, 0.997, 15.215
1714574001.975686073, 0.966, 0.159, 0.206, -137.381, -0.189, 0.972, 0.138, 19.511, -0.179, -0.172, 0.969, 15.080
1714574003.375573158, 0.957, 0.162, 0.240, -136.795, -0.188, 0.978, 0.092, 19.317, -0.220, -0.133, 0.966, 14.967
1714574005.375411987, 0.931, 0.224, 0.289, -136.035, -0.247, 0.968, 0.043, 19.124, -0.270, -0.111, 0.956, 14.728
1714574006.875291348, 0.904, 0.269, 0.331, -135.561, -0.277, 0.961, -0.024, 19.000, -0.325, -0.070, 0.943, 14.570
1714574008.175186634, 0.935, 0.246, 0.257, -135.027, -0.234, 0.969, -0.075, 18.727, -0.268, 0.010, 0.963, 14.460
1714574009.475081921, 0.972, 0.188, 0.144, -134.668, -0.178, 0.981, -0.078, 18.635, -0.156, 0.050, 0.987, 14.515
1714574010.774977207, 0.967, 0.149, 0.206, -134.157, -0.129, 0.986, -0.108, 18.548, -0.219, 0.078, 0.973, 14.267
1714574011.874888659, 0.975, 0.144, 0.171, -133.737, -0.137, 0.989, -0.052, 18.534, -0.177, 0.027, 0.984, 14.176
1714574013.074791908, 0.978, 0.179, 0.105, -133.354, -0.175, 0.983, -0.049, 18.472, -0.112, 0.030, 0.993, 14.100
1714574013.174783945, 0.976, 0.193, 0.101, -133.327, -0.188, 0.981, -0.056, 18.469, -0.110, 0.035, 0.993, 14.093
1714574015.074630976, 0.962, 0.231, 0.148, -132.619, -0.223, 0.973, -0.067, 18.297, -0.159, 0.031, 0.987, 13.985
1714574016.374526262, 0.990, 0.038, 0.136, -132.162, -0.030, 0.997, -0.065, 18.304, -0.138, 0.060, 0.989, 13.914
1714574017.674421549, 0.998, -0.029, 0.055, -131.756, 0.034, 0.996, -0.080, 18.277, -0.052, 0.082, 0.995, 13.877
1714574018.974316835, 0.996, -0.031, 0.085, -131.231, 0.039, 0.994, -0.103, 18.269, -0.081, 0.106, 0.991, 13.840
1714574020.374203920, 0.989, 0.133, 0.068, -130.734, -0.129, 0.990, -0.057, 18.233, -0.075, 0.047, 0.996, 13.755
1714574021.374123573, 0.933, 0.339, 0.122, -130.380, -0.335, 0.941, -0.050, 18.065, -0.132, 0.006, 0.991, 13.715
1714574022.574026823, 0.857, 0.516, 0.012, -130.226, -0.514, 0.855, -0.070, 17.868, -0.047, 0.054, 0.997, 13.703
1714574023.673938274, 0.705, 0.709, -0.006, -130.056, -0.708, 0.703, -0.066, 17.601, -0.043, 0.051, 0.998, 13.662
1714574024.673857689, 0.809, 0.588, -0.016, -129.757, -0.587, 0.804, -0.095, 17.426, -0.043, 0.086, 0.995, 13.628
1714574025.773769140, 0.876, 0.483, 0.023, -129.407, -0.480, 0.874, -0.076, 17.216, -0.056, 0.055, 0.997, 13.605
1714574026.773688555, 0.924, 0.303, 0.234, -128.882, -0.296, 0.953, -0.065, 17.155, -0.243, -0.009, 0.970, 13.452
1714574027.873600006, 0.929, 0.164, 0.332, -128.446, -0.150, 0.986, -0.068, 17.027, -0.339, 0.014, 0.941, 13.165
1714574029.173495293, 0.924, 0.052, 0.379, -127.850, -0.028, 0.997, -0.069, 17.005, -0.382, 0.053, 0.923, 13.073
1714574030.273406744, 0.958, 0.042, 0.283, -127.529, -0.035, 0.999, -0.032, 17.013, -0.284, 0.021, 0.959, 13.008
1714574031.473309994, 0.975, 0.150, 0.162, -127.206, -0.154, 0.988, 0.013, 16.958, -0.158, -0.037, 0.987, 12.923
1714574032.473229408, 0.965, 0.253, 0.069, -126.954, -0.255, 0.967, 0.026, 16.875, -0.060, -0.042, 0.997, 12.904
1714574033.773124695, 0.965, 0.263, -0.018, -126.546, -0.261, 0.962, 0.077, 16.799, 0.037, -0.070, 0.997, 12.934
1714574034.973028183, 0.963, 0.270, 0.007, -126.090, -0.268, 0.953, 0.138, 16.759, 0.030, -0.135, 0.990, 12.869
1714574036.272923470, 0.923, 0.383, -0.031, -125.707, -0.376, 0.918, 0.128, 16.561, 0.077, -0.106, 0.991, 12.913
1714574037.572818756, 0.912, 0.408, 0.034, -125.231, -0.409, 0.911, 0.043, 16.321, -0.014, -0.053, 0.998, 12.882
1714574038.572738171, 0.917, 0.399, 0.032, -124.908, -0.400, 0.916, 0.037, 16.185, -0.015, -0.047, 0.999, 12.868
1714574039.872633457, 0.924, 0.381, 0.029, -124.474, -0.381, 0.924, 0.016, 15.986, -0.020, -0.026, 0.999, 12.843
1714574041.072536945, 0.939, 0.345, 0.002, -124.074, -0.344, 0.937, -0.058, 15.783, -0.022, 0.054, 0.998, 12.814
1714574042.272440195, 0.943, 0.308, 0.127, -123.523, -0.298, 0.951, -0.086, 15.618, -0.148, 0.043, 0.988, 12.709
1714574043.272359610, 0.945, 0.311, 0.101, -123.151, -0.311, 0.950, -0.023, 15.512, -0.103, -0.009, 0.995, 12.621
1714574044.272279024, 0.948, 0.276, 0.161, -122.745, -0.278, 0.961, -0.011, 15.368, -0.157, -0.034, 0.987, 12.563
1714574045.872150183, 0.958, 0.257, 0.130, -122.218, -0.261, 0.965, 0.011, 15.200, -0.123, -0.045, 0.991, 12.465
1714574046.972061634, 0.969, 0.220, 0.110, -121.844, -0.222, 0.975, 0.009, 15.092, -0.105, -0.033, 0.994, 12.442
1714574047.971981049, 0.978, 0.198, 0.069, -121.489, -0.198, 0.980, 0.003, 15.032, -0.067, -0.017, 0.998, 12.370
1714574049.171884537, 0.974, 0.213, 0.075, -120.482, -0.214, 0.977, 0.009, 14.770, -0.072, -0.025, 0.997, 12.301
1714574050.171803951, 0.986, 0.167, -0.028, -119.723, -0.164, 0.984, 0.076, 14.702, 0.040, -0.070, 0.997, 12.250
1714574051.371707201, 0.978, 0.170, 0.122, -118.448, -0.164, 0.985, -0.058, 14.377, -0.130, 0.037, 0.991, 12.099
1714574052.471618652, 0.988, 0.120, 0.097, -117.505, -0.105, 0.984, -0.146, 14.161, -0.113, 0.134, 0.985, 11.948
1714574054.471457481, 0.983, -0.015, 0.184, -115.639, 0.030, 0.996, -0.079, 14.165, -0.182, 0.083, 0.980, 11.597
1714574055.471377134, 0.906, -0.409, 0.109, -115.034, 0.417, 0.906, -0.066, 14.422, -0.072, 0.105, 0.992, 11.526
1714574056.871264219, 0.514, -0.833, 0.202, -114.343, 0.858, 0.500, -0.121, 15.011, -0.000, 0.236, 0.972, 11.516
1714574057.871183872, 0.380, -0.908, 0.178, -113.947, 0.922, 0.388, 0.011, 15.869, -0.079, 0.160, 0.984, 11.433
1714574058.971095085, 0.344, -0.923, 0.174, -113.560, 0.939, 0.339, -0.058, 16.700, -0.006, 0.183, 0.983, 11.379
1714574059.871022701, 0.330, -0.943, 0.040, -113.369, 0.944, 0.331, 0.009, 17.540, -0.022, 0.035, 0.999, 11.348
1714574060.870942116, 0.329, -0.941, 0.075, -113.062, 0.938, 0.335, 0.090, 18.484, -0.110, 0.041, 0.993, 11.288
1714574061.970853567, 0.367, -0.930, 0.030, -112.751, 0.929, 0.368, 0.048, 19.387, -0.056, 0.010, 0.998, 11.205
1714574062.870781183, 0.361, -0.925, 0.117, -112.343, 0.924, 0.372, 0.094, 20.284, -0.130, 0.074, 0.989, 11.094
1714574063.770708561, 0.406, -0.910, 0.080, -112.192, 0.909, 0.412, 0.067, 20.687, -0.094, 0.045, 0.995, 11.054
1714574064.670636177, 0.466, -0.882, 0.069, -112.046, 0.884, 0.468, 0.014, 20.934, -0.045, 0.054, 0.998, 11.033
